col1,binaryttype,name,Lenticular,Elliptical,Spiral,path
516,4,524,0,0,1,Data/abraham_images/524.jpg
517,1,525,1,0,0,Data/abraham_images/525.jpg
518,3,526,0,1,0,Data/abraham_images/526.jpg
519,3,528,0,1,0,Data/abraham_images/528.jpg
520,3,530,0,1,0,Data/abraham_images/530.jpg
521,4,531,0,0,1,Data/abraham_images/531.jpg
522,4,532,0,0,1,Data/abraham_images/532.jpg
523,4,533,0,0,1,Data/abraham_images/533.jpg
524,2,534,1,0,0,Data/abraham_images/534.jpg
525,3,535,0,1,0,Data/abraham_images/535.jpg
526,4,536,0,0,1,Data/abraham_images/536.jpg
527,4,537,0,0,1,Data/abraham_images/537.jpg
528,4,538,0,0,1,Data/abraham_images/538.jpg
529,4,539,0,0,1,Data/abraham_images/539.jpg
530,4,540,0,0,1,Data/abraham_images/540.jpg
531,4,541,0,0,1,Data/abraham_images/541.jpg
532,1,542,1,0,0,Data/abraham_images/542.jpg
533,3,543,0,1,0,Data/abraham_images/543.jpg
534,4,544,0,0,1,Data/abraham_images/544.jpg
535,4,545,0,0,1,Data/abraham_images/545.jpg
536,4,546,0,0,1,Data/abraham_images/546.jpg
537,4,547,0,0,1,Data/abraham_images/547.jpg
538,1,548,1,0,0,Data/abraham_images/548.jpg
539,4,549,0,0,1,Data/abraham_images/549.jpg
540,3,550,0,1,0,Data/abraham_images/550.jpg
541,1,551,1,0,0,Data/abraham_images/551.jpg
542,4,552,0,0,1,Data/abraham_images/552.jpg
543,4,553,0,0,1,Data/abraham_images/553.jpg
544,4,554,0,0,1,Data/abraham_images/554.jpg
545,2,555,1,0,0,Data/abraham_images/555.jpg
546,4,556,0,0,1,Data/abraham_images/556.jpg
547,4,558,0,0,1,Data/abraham_images/558.jpg
548,4,559,0,0,1,Data/abraham_images/559.jpg
549,4,560,0,0,1,Data/abraham_images/560.jpg
550,3,561,0,1,0,Data/abraham_images/561.jpg
551,3,562,0,1,0,Data/abraham_images/562.jpg
552,4,563,0,0,1,Data/abraham_images/563.jpg
553,4,564,0,0,1,Data/abraham_images/564.jpg
554,1,565,1,0,0,Data/abraham_images/565.jpg
555,4,566,0,0,1,Data/abraham_images/566.jpg
556,4,567,0,0,1,Data/abraham_images/567.jpg
557,1,568,1,0,0,Data/abraham_images/568.jpg
558,4,569,0,0,1,Data/abraham_images/569.jpg
559,4,570,0,0,1,Data/abraham_images/570.jpg
560,4,571,0,0,1,Data/abraham_images/571.jpg
561,4,572,0,0,1,Data/abraham_images/572.jpg
562,4,573,0,0,1,Data/abraham_images/573.jpg
563,4,574,0,0,1,Data/abraham_images/574.jpg
564,4,575,0,0,1,Data/abraham_images/575.jpg
565,4,576,0,0,1,Data/abraham_images/576.jpg
566,4,577,0,0,1,Data/abraham_images/577.jpg
567,3,578,0,1,0,Data/abraham_images/578.jpg
568,4,579,0,0,1,Data/abraham_images/579.jpg
569,3,580,0,1,0,Data/abraham_images/580.jpg
570,1,581,1,0,0,Data/abraham_images/581.jpg
571,4,582,0,0,1,Data/abraham_images/582.jpg
572,4,583,0,0,1,Data/abraham_images/583.jpg
573,3,584,0,1,0,Data/abraham_images/584.jpg
574,3,585,0,1,0,Data/abraham_images/585.jpg
575,3,586,0,1,0,Data/abraham_images/586.jpg
576,1,587,1,0,0,Data/abraham_images/587.jpg
577,4,588,0,0,1,Data/abraham_images/588.jpg
578,4,589,0,0,1,Data/abraham_images/589.jpg
579,4,591,0,0,1,Data/abraham_images/591.jpg
580,1,592,1,0,0,Data/abraham_images/592.jpg
581,4,593,0,0,1,Data/abraham_images/593.jpg
582,1,594,1,0,0,Data/abraham_images/594.jpg
583,3,595,0,1,0,Data/abraham_images/595.jpg
584,3,596,0,1,0,Data/abraham_images/596.jpg
585,1,597,1,0,0,Data/abraham_images/597.jpg
586,3,598,0,1,0,Data/abraham_images/598.jpg
587,4,599,0,0,1,Data/abraham_images/599.jpg
588,4,600,0,0,1,Data/abraham_images/600.jpg
589,2,601,1,0,0,Data/abraham_images/601.jpg
590,4,603,0,0,1,Data/abraham_images/603.jpg
591,4,604,0,0,1,Data/abraham_images/604.jpg
592,4,605,0,0,1,Data/abraham_images/605.jpg
593,4,606,0,0,1,Data/abraham_images/606.jpg
594,4,607,0,0,1,Data/abraham_images/607.jpg
595,3,608,0,1,0,Data/abraham_images/608.jpg
596,4,609,0,0,1,Data/abraham_images/609.jpg
597,4,610,0,0,1,Data/abraham_images/610.jpg
598,1,611,1,0,0,Data/abraham_images/611.jpg
599,4,612,0,0,1,Data/abraham_images/612.jpg
600,4,613,0,0,1,Data/abraham_images/613.jpg
601,4,614,0,0,1,Data/abraham_images/614.jpg
602,3,615,0,1,0,Data/abraham_images/615.jpg
603,3,616,0,1,0,Data/abraham_images/616.jpg
604,3,617,0,1,0,Data/abraham_images/617.jpg
605,4,618,0,0,1,Data/abraham_images/618.jpg
606,3,619,0,1,0,Data/abraham_images/619.jpg
607,2,620,1,0,0,Data/abraham_images/620.jpg
608,4,621,0,0,1,Data/abraham_images/621.jpg
609,4,622,0,0,1,Data/abraham_images/622.jpg
610,4,623,0,0,1,Data/abraham_images/623.jpg
611,4,624,0,0,1,Data/abraham_images/624.jpg
612,1,625,1,0,0,Data/abraham_images/625.jpg
613,4,626,0,0,1,Data/abraham_images/626.jpg
614,4,627,0,0,1,Data/abraham_images/627.jpg
615,4,628,0,0,1,Data/abraham_images/628.jpg
616,4,629,0,0,1,Data/abraham_images/629.jpg
617,4,630,0,0,1,Data/abraham_images/630.jpg
618,2,631,1,0,0,Data/abraham_images/631.jpg
619,1,632,1,0,0,Data/abraham_images/632.jpg
620,3,633,0,1,0,Data/abraham_images/633.jpg
621,4,634,0,0,1,Data/abraham_images/634.jpg
622,3,635,0,1,0,Data/abraham_images/635.jpg
623,4,636,0,0,1,Data/abraham_images/636.jpg
624,2,637,1,0,0,Data/abraham_images/637.jpg
625,4,638,0,0,1,Data/abraham_images/638.jpg
626,4,639,0,0,1,Data/abraham_images/639.jpg
627,1,640,1,0,0,Data/abraham_images/640.jpg
628,3,641,0,1,0,Data/abraham_images/641.jpg
629,3,643,0,1,0,Data/abraham_images/643.jpg
630,3,644,0,1,0,Data/abraham_images/644.jpg
631,1,645,1,0,0,Data/abraham_images/645.jpg
632,3,646,0,1,0,Data/abraham_images/646.jpg
633,3,647,0,1,0,Data/abraham_images/647.jpg
634,1,648,1,0,0,Data/abraham_images/648.jpg
635,1,649,1,0,0,Data/abraham_images/649.jpg
636,1,650,1,0,0,Data/abraham_images/650.jpg
637,4,651,0,0,1,Data/abraham_images/651.jpg
638,3,652,0,1,0,Data/abraham_images/652.jpg
639,1,653,1,0,0,Data/abraham_images/653.jpg
640,2,654,1,0,0,Data/abraham_images/654.jpg
641,3,655,0,1,0,Data/abraham_images/655.jpg
642,3,656,0,1,0,Data/abraham_images/656.jpg
643,3,657,0,1,0,Data/abraham_images/657.jpg
644,3,658,0,1,0,Data/abraham_images/658.jpg
645,3,659,0,1,0,Data/abraham_images/659.jpg
646,4,661,0,0,1,Data/abraham_images/661.jpg
647,1,662,1,0,0,Data/abraham_images/662.jpg
648,2,663,1,0,0,Data/abraham_images/663.jpg
649,4,664,0,0,1,Data/abraham_images/664.jpg
650,4,665,0,0,1,Data/abraham_images/665.jpg
651,1,666,1,0,0,Data/abraham_images/666.jpg
652,3,667,0,1,0,Data/abraham_images/667.jpg
653,2,668,1,0,0,Data/abraham_images/668.jpg
654,4,669,0,0,1,Data/abraham_images/669.jpg
655,3,670,0,1,0,Data/abraham_images/670.jpg
656,1,671,1,0,0,Data/abraham_images/671.jpg
657,4,672,0,0,1,Data/abraham_images/672.jpg
658,4,673,0,0,1,Data/abraham_images/673.jpg
659,4,674,0,0,1,Data/abraham_images/674.jpg
660,1,675,1,0,0,Data/abraham_images/675.jpg
661,3,676,0,1,0,Data/abraham_images/676.jpg
662,4,677,0,0,1,Data/abraham_images/677.jpg
663,4,678,0,0,1,Data/abraham_images/678.jpg
664,1,679,1,0,0,Data/abraham_images/679.jpg
665,3,680,0,1,0,Data/abraham_images/680.jpg
666,3,681,0,1,0,Data/abraham_images/681.jpg
667,4,682,0,0,1,Data/abraham_images/682.jpg
668,4,684,0,0,1,Data/abraham_images/684.jpg
669,4,685,0,0,1,Data/abraham_images/685.jpg
670,4,686,0,0,1,Data/abraham_images/686.jpg
671,4,687,0,0,1,Data/abraham_images/687.jpg
672,3,688,0,1,0,Data/abraham_images/688.jpg
673,3,689,0,1,0,Data/abraham_images/689.jpg
674,4,690,0,0,1,Data/abraham_images/690.jpg
675,1,691,1,0,0,Data/abraham_images/691.jpg
676,4,692,0,0,1,Data/abraham_images/692.jpg
677,4,693,0,0,1,Data/abraham_images/693.jpg
678,4,694,0,0,1,Data/abraham_images/694.jpg
679,4,695,0,0,1,Data/abraham_images/695.jpg
680,3,696,0,1,0,Data/abraham_images/696.jpg
681,3,697,0,1,0,Data/abraham_images/697.jpg
682,1,698,1,0,0,Data/abraham_images/698.jpg
683,4,699,0,0,1,Data/abraham_images/699.jpg
684,4,700,0,0,1,Data/abraham_images/700.jpg
685,4,701,0,0,1,Data/abraham_images/701.jpg
686,4,702,0,0,1,Data/abraham_images/702.jpg
687,3,704,0,1,0,Data/abraham_images/704.jpg
688,1,705,1,0,0,Data/abraham_images/705.jpg
689,3,706,0,1,0,Data/abraham_images/706.jpg
690,3,707,0,1,0,Data/abraham_images/707.jpg
691,4,708,0,0,1,Data/abraham_images/708.jpg
692,3,709,0,1,0,Data/abraham_images/709.jpg
693,4,710,0,0,1,Data/abraham_images/710.jpg
694,4,712,0,0,1,Data/abraham_images/712.jpg
695,3,713,0,1,0,Data/abraham_images/713.jpg
696,3,714,0,1,0,Data/abraham_images/714.jpg
697,3,715,0,1,0,Data/abraham_images/715.jpg
698,1,716,1,0,0,Data/abraham_images/716.jpg
699,4,717,0,0,1,Data/abraham_images/717.jpg
700,4,718,0,0,1,Data/abraham_images/718.jpg
701,3,719,0,1,0,Data/abraham_images/719.jpg
702,3,720,0,1,0,Data/abraham_images/720.jpg
703,4,721,0,0,1,Data/abraham_images/721.jpg
704,4,722,0,0,1,Data/abraham_images/722.jpg
705,4,723,0,0,1,Data/abraham_images/723.jpg
706,4,724,0,0,1,Data/abraham_images/724.jpg
707,1,725,1,0,0,Data/abraham_images/725.jpg
708,4,726,0,0,1,Data/abraham_images/726.jpg
709,3,727,0,1,0,Data/abraham_images/727.jpg
710,4,728,0,0,1,Data/abraham_images/728.jpg
711,4,729,0,0,1,Data/abraham_images/729.jpg
712,1,730,1,0,0,Data/abraham_images/730.jpg
713,3,731,0,1,0,Data/abraham_images/731.jpg
714,1,733,1,0,0,Data/abraham_images/733.jpg
715,4,734,0,0,1,Data/abraham_images/734.jpg
716,1,735,1,0,0,Data/abraham_images/735.jpg
717,3,736,0,1,0,Data/abraham_images/736.jpg
718,3,737,0,1,0,Data/abraham_images/737.jpg
719,4,738,0,0,1,Data/abraham_images/738.jpg
720,1,739,1,0,0,Data/abraham_images/739.jpg
721,3,740,0,1,0,Data/abraham_images/740.jpg
722,4,741,0,0,1,Data/abraham_images/741.jpg
723,4,742,0,0,1,Data/abraham_images/742.jpg
724,1,743,1,0,0,Data/abraham_images/743.jpg
725,1,744,1,0,0,Data/abraham_images/744.jpg
726,4,745,0,0,1,Data/abraham_images/745.jpg
727,4,746,0,0,1,Data/abraham_images/746.jpg
728,4,747,0,0,1,Data/abraham_images/747.jpg
729,3,748,0,1,0,Data/abraham_images/748.jpg
730,3,749,0,1,0,Data/abraham_images/749.jpg
731,4,750,0,0,1,Data/abraham_images/750.jpg
732,1,751,1,0,0,Data/abraham_images/751.jpg
733,4,752,0,0,1,Data/abraham_images/752.jpg
734,3,753,0,1,0,Data/abraham_images/753.jpg
735,4,754,0,0,1,Data/abraham_images/754.jpg
736,3,755,0,1,0,Data/abraham_images/755.jpg
737,4,756,0,0,1,Data/abraham_images/756.jpg
738,1,757,1,0,0,Data/abraham_images/757.jpg
739,4,758,0,0,1,Data/abraham_images/758.jpg
740,3,759,0,1,0,Data/abraham_images/759.jpg
741,1,760,1,0,0,Data/abraham_images/760.jpg
742,3,761,0,1,0,Data/abraham_images/761.jpg
743,4,762,0,0,1,Data/abraham_images/762.jpg
744,4,763,0,0,1,Data/abraham_images/763.jpg
745,4,764,0,0,1,Data/abraham_images/764.jpg
746,2,765,1,0,0,Data/abraham_images/765.jpg
747,3,766,0,1,0,Data/abraham_images/766.jpg
748,3,767,0,1,0,Data/abraham_images/767.jpg
749,3,768,0,1,0,Data/abraham_images/768.jpg
750,1,769,1,0,0,Data/abraham_images/769.jpg
751,4,770,0,0,1,Data/abraham_images/770.jpg
752,4,771,0,0,1,Data/abraham_images/771.jpg
753,4,772,0,0,1,Data/abraham_images/772.jpg
754,4,773,0,0,1,Data/abraham_images/773.jpg
755,1,774,1,0,0,Data/abraham_images/774.jpg
756,4,775,0,0,1,Data/abraham_images/775.jpg
757,4,776,0,0,1,Data/abraham_images/776.jpg
758,4,777,0,0,1,Data/abraham_images/777.jpg
759,2,778,1,0,0,Data/abraham_images/778.jpg
760,3,779,0,1,0,Data/abraham_images/779.jpg
761,4,780,0,0,1,Data/abraham_images/780.jpg
762,4,781,0,0,1,Data/abraham_images/781.jpg
763,4,782,0,0,1,Data/abraham_images/782.jpg
764,2,783,1,0,0,Data/abraham_images/783.jpg
765,4,784,0,0,1,Data/abraham_images/784.jpg
766,3,785,0,1,0,Data/abraham_images/785.jpg
767,4,786,0,0,1,Data/abraham_images/786.jpg
768,4,787,0,0,1,Data/abraham_images/787.jpg
769,3,788,0,1,0,Data/abraham_images/788.jpg
770,4,789,0,0,1,Data/abraham_images/789.jpg
771,4,790,0,0,1,Data/abraham_images/790.jpg
772,4,791,0,0,1,Data/abraham_images/791.jpg
773,4,792,0,0,1,Data/abraham_images/792.jpg
774,4,793,0,0,1,Data/abraham_images/793.jpg
775,4,794,0,0,1,Data/abraham_images/794.jpg
776,4,795,0,0,1,Data/abraham_images/795.jpg
777,4,796,0,0,1,Data/abraham_images/796.jpg
778,4,797,0,0,1,Data/abraham_images/797.jpg
779,1,798,1,0,0,Data/abraham_images/798.jpg
780,4,799,0,0,1,Data/abraham_images/799.jpg
781,4,800,0,0,1,Data/abraham_images/800.jpg
782,2,801,1,0,0,Data/abraham_images/801.jpg
783,4,802,0,0,1,Data/abraham_images/802.jpg
784,4,803,0,0,1,Data/abraham_images/803.jpg
785,4,804,0,0,1,Data/abraham_images/804.jpg
786,4,805,0,0,1,Data/abraham_images/805.jpg
787,4,806,0,0,1,Data/abraham_images/806.jpg
788,4,807,0,0,1,Data/abraham_images/807.jpg
789,4,808,0,0,1,Data/abraham_images/808.jpg
790,4,809,0,0,1,Data/abraham_images/809.jpg
791,1,810,1,0,0,Data/abraham_images/810.jpg
792,2,811,1,0,0,Data/abraham_images/811.jpg
793,4,812,0,0,1,Data/abraham_images/812.jpg
794,3,813,0,1,0,Data/abraham_images/813.jpg
795,4,814,0,0,1,Data/abraham_images/814.jpg
796,4,815,0,0,1,Data/abraham_images/815.jpg
797,4,816,0,0,1,Data/abraham_images/816.jpg
798,1,817,1,0,0,Data/abraham_images/817.jpg
799,2,818,1,0,0,Data/abraham_images/818.jpg
800,4,819,0,0,1,Data/abraham_images/819.jpg
801,4,820,0,0,1,Data/abraham_images/820.jpg
802,4,821,0,0,1,Data/abraham_images/821.jpg
803,3,822,0,1,0,Data/abraham_images/822.jpg
804,4,823,0,0,1,Data/abraham_images/823.jpg
805,3,824,0,1,0,Data/abraham_images/824.jpg
806,4,825,0,0,1,Data/abraham_images/825.jpg
807,3,826,0,1,0,Data/abraham_images/826.jpg
808,4,827,0,0,1,Data/abraham_images/827.jpg
809,4,828,0,0,1,Data/abraham_images/828.jpg
810,4,829,0,0,1,Data/abraham_images/829.jpg
811,4,830,0,0,1,Data/abraham_images/830.jpg
812,4,831,0,0,1,Data/abraham_images/831.jpg
813,4,833,0,0,1,Data/abraham_images/833.jpg
814,4,834,0,0,1,Data/abraham_images/834.jpg
815,4,835,0,0,1,Data/abraham_images/835.jpg
816,4,836,0,0,1,Data/abraham_images/836.jpg
817,3,837,0,1,0,Data/abraham_images/837.jpg
818,3,838,0,1,0,Data/abraham_images/838.jpg
819,4,839,0,0,1,Data/abraham_images/839.jpg
820,2,840,1,0,0,Data/abraham_images/840.jpg
821,4,841,0,0,1,Data/abraham_images/841.jpg
822,4,842,0,0,1,Data/abraham_images/842.jpg
823,3,843,0,1,0,Data/abraham_images/843.jpg
824,2,844,1,0,0,Data/abraham_images/844.jpg
825,3,845,0,1,0,Data/abraham_images/845.jpg
826,4,846,0,0,1,Data/abraham_images/846.jpg
827,3,847,0,1,0,Data/abraham_images/847.jpg
828,3,848,0,1,0,Data/abraham_images/848.jpg
829,4,849,0,0,1,Data/abraham_images/849.jpg
830,4,850,0,0,1,Data/abraham_images/850.jpg
831,4,851,0,0,1,Data/abraham_images/851.jpg
832,3,852,0,1,0,Data/abraham_images/852.jpg
833,1,853,1,0,0,Data/abraham_images/853.jpg
834,3,854,0,1,0,Data/abraham_images/854.jpg
835,3,855,0,1,0,Data/abraham_images/855.jpg
836,4,856,0,0,1,Data/abraham_images/856.jpg
837,4,857,0,0,1,Data/abraham_images/857.jpg
838,3,858,0,1,0,Data/abraham_images/858.jpg
839,4,859,0,0,1,Data/abraham_images/859.jpg
840,2,860,1,0,0,Data/abraham_images/860.jpg
841,4,861,0,0,1,Data/abraham_images/861.jpg
842,1,862,1,0,0,Data/abraham_images/862.jpg
843,4,863,0,0,1,Data/abraham_images/863.jpg
844,1,864,1,0,0,Data/abraham_images/864.jpg
845,3,865,0,1,0,Data/abraham_images/865.jpg
846,3,866,0,1,0,Data/abraham_images/866.jpg
847,4,868,0,0,1,Data/abraham_images/868.jpg
848,3,869,0,1,0,Data/abraham_images/869.jpg
849,3,870,0,1,0,Data/abraham_images/870.jpg
850,4,871,0,0,1,Data/abraham_images/871.jpg
851,4,872,0,0,1,Data/abraham_images/872.jpg
852,4,873,0,0,1,Data/abraham_images/873.jpg
853,4,874,0,0,1,Data/abraham_images/874.jpg
854,4,875,0,0,1,Data/abraham_images/875.jpg
855,3,876,0,1,0,Data/abraham_images/876.jpg
856,3,877,0,1,0,Data/abraham_images/877.jpg
857,3,878,0,1,0,Data/abraham_images/878.jpg
858,3,879,0,1,0,Data/abraham_images/879.jpg
859,4,880,0,0,1,Data/abraham_images/880.jpg
860,3,881,0,1,0,Data/abraham_images/881.jpg
861,4,882,0,0,1,Data/abraham_images/882.jpg
862,4,883,0,0,1,Data/abraham_images/883.jpg
863,3,884,0,1,0,Data/abraham_images/884.jpg
864,4,885,0,0,1,Data/abraham_images/885.jpg
865,4,886,0,0,1,Data/abraham_images/886.jpg
866,3,887,0,1,0,Data/abraham_images/887.jpg
867,4,888,0,0,1,Data/abraham_images/888.jpg
868,4,889,0,0,1,Data/abraham_images/889.jpg
869,3,890,0,1,0,Data/abraham_images/890.jpg
870,4,891,0,0,1,Data/abraham_images/891.jpg
871,4,892,0,0,1,Data/abraham_images/892.jpg
872,4,893,0,0,1,Data/abraham_images/893.jpg
873,4,894,0,0,1,Data/abraham_images/894.jpg
874,3,895,0,1,0,Data/abraham_images/895.jpg
875,4,896,0,0,1,Data/abraham_images/896.jpg
876,4,897,0,0,1,Data/abraham_images/897.jpg
877,4,898,0,0,1,Data/abraham_images/898.jpg
878,3,899,0,1,0,Data/abraham_images/899.jpg
879,4,900,0,0,1,Data/abraham_images/900.jpg
880,4,901,0,0,1,Data/abraham_images/901.jpg
881,4,902,0,0,1,Data/abraham_images/902.jpg
882,4,903,0,0,1,Data/abraham_images/903.jpg
883,1,904,1,0,0,Data/abraham_images/904.jpg
884,3,905,0,1,0,Data/abraham_images/905.jpg
885,4,906,0,0,1,Data/abraham_images/906.jpg
886,3,907,0,1,0,Data/abraham_images/907.jpg
887,3,908,0,1,0,Data/abraham_images/908.jpg
888,3,909,0,1,0,Data/abraham_images/909.jpg
889,4,910,0,0,1,Data/abraham_images/910.jpg
890,4,911,0,0,1,Data/abraham_images/911.jpg
891,4,912,0,0,1,Data/abraham_images/912.jpg
892,4,913,0,0,1,Data/abraham_images/913.jpg
893,3,914,0,1,0,Data/abraham_images/914.jpg
894,4,915,0,0,1,Data/abraham_images/915.jpg
895,4,916,0,0,1,Data/abraham_images/916.jpg
896,4,917,0,0,1,Data/abraham_images/917.jpg
897,4,918,0,0,1,Data/abraham_images/918.jpg
898,4,919,0,0,1,Data/abraham_images/919.jpg
899,4,920,0,0,1,Data/abraham_images/920.jpg
900,4,921,0,0,1,Data/abraham_images/921.jpg
901,4,922,0,0,1,Data/abraham_images/922.jpg
902,4,923,0,0,1,Data/abraham_images/923.jpg
903,3,924,0,1,0,Data/abraham_images/924.jpg
904,4,925,0,0,1,Data/abraham_images/925.jpg
905,4,926,0,0,1,Data/abraham_images/926.jpg
906,4,927,0,0,1,Data/abraham_images/927.jpg
907,4,928,0,0,1,Data/abraham_images/928.jpg
908,2,929,1,0,0,Data/abraham_images/929.jpg
909,4,930,0,0,1,Data/abraham_images/930.jpg
910,3,931,0,1,0,Data/abraham_images/931.jpg
911,4,932,0,0,1,Data/abraham_images/932.jpg
912,3,933,0,1,0,Data/abraham_images/933.jpg
913,2,934,1,0,0,Data/abraham_images/934.jpg
914,2,935,1,0,0,Data/abraham_images/935.jpg
915,3,936,0,1,0,Data/abraham_images/936.jpg
916,3,937,0,1,0,Data/abraham_images/937.jpg
917,4,938,0,0,1,Data/abraham_images/938.jpg
918,3,939,0,1,0,Data/abraham_images/939.jpg
919,4,940,0,0,1,Data/abraham_images/940.jpg
920,3,941,0,1,0,Data/abraham_images/941.jpg
921,1,942,1,0,0,Data/abraham_images/942.jpg
922,3,943,0,1,0,Data/abraham_images/943.jpg
923,4,944,0,0,1,Data/abraham_images/944.jpg
924,3,945,0,1,0,Data/abraham_images/945.jpg
925,3,946,0,1,0,Data/abraham_images/946.jpg
926,3,947,0,1,0,Data/abraham_images/947.jpg
927,3,948,0,1,0,Data/abraham_images/948.jpg
928,3,949,0,1,0,Data/abraham_images/949.jpg
929,4,950,0,0,1,Data/abraham_images/950.jpg
930,4,951,0,0,1,Data/abraham_images/951.jpg
931,3,952,0,1,0,Data/abraham_images/952.jpg
932,4,954,0,0,1,Data/abraham_images/954.jpg
933,2,955,1,0,0,Data/abraham_images/955.jpg
934,2,956,1,0,0,Data/abraham_images/956.jpg
935,4,957,0,0,1,Data/abraham_images/957.jpg
936,4,958,0,0,1,Data/abraham_images/958.jpg
937,4,959,0,0,1,Data/abraham_images/959.jpg
938,3,960,0,1,0,Data/abraham_images/960.jpg
939,3,961,0,1,0,Data/abraham_images/961.jpg
940,3,962,0,1,0,Data/abraham_images/962.jpg
941,4,963,0,0,1,Data/abraham_images/963.jpg
942,4,964,0,0,1,Data/abraham_images/964.jpg
943,4,965,0,0,1,Data/abraham_images/965.jpg
944,1,966,1,0,0,Data/abraham_images/966.jpg
945,1,967,1,0,0,Data/abraham_images/967.jpg
946,3,968,0,1,0,Data/abraham_images/968.jpg
947,4,969,0,0,1,Data/abraham_images/969.jpg
948,4,970,0,0,1,Data/abraham_images/970.jpg
949,4,971,0,0,1,Data/abraham_images/971.jpg
950,3,972,0,1,0,Data/abraham_images/972.jpg
951,4,973,0,0,1,Data/abraham_images/973.jpg
952,3,974,0,1,0,Data/abraham_images/974.jpg
953,3,975,0,1,0,Data/abraham_images/975.jpg
954,4,976,0,0,1,Data/abraham_images/976.jpg
955,4,977,0,0,1,Data/abraham_images/977.jpg
956,4,978,0,0,1,Data/abraham_images/978.jpg
957,4,979,0,0,1,Data/abraham_images/979.jpg
958,4,980,0,0,1,Data/abraham_images/980.jpg
959,2,981,1,0,0,Data/abraham_images/981.jpg
960,4,982,0,0,1,Data/abraham_images/982.jpg
961,4,983,0,0,1,Data/abraham_images/983.jpg
962,3,984,0,1,0,Data/abraham_images/984.jpg
963,4,985,0,0,1,Data/abraham_images/985.jpg
964,3,986,0,1,0,Data/abraham_images/986.jpg
965,3,987,0,1,0,Data/abraham_images/987.jpg
966,4,988,0,0,1,Data/abraham_images/988.jpg
967,4,989,0,0,1,Data/abraham_images/989.jpg
968,4,990,0,0,1,Data/abraham_images/990.jpg
969,3,991,0,1,0,Data/abraham_images/991.jpg
970,4,992,0,0,1,Data/abraham_images/992.jpg
971,1,993,1,0,0,Data/abraham_images/993.jpg
972,4,994,0,0,1,Data/abraham_images/994.jpg
973,4,995,0,0,1,Data/abraham_images/995.jpg
974,1,996,1,0,0,Data/abraham_images/996.jpg
975,4,997,0,0,1,Data/abraham_images/997.jpg
976,4,998,0,0,1,Data/abraham_images/998.jpg
977,4,999,0,0,1,Data/abraham_images/999.jpg
978,4,1000,0,0,1,Data/abraham_images/1000.jpg
979,4,1001,0,0,1,Data/abraham_images/1001.jpg
980,4,1002,0,0,1,Data/abraham_images/1002.jpg
981,3,1003,0,1,0,Data/abraham_images/1003.jpg
982,4,1004,0,0,1,Data/abraham_images/1004.jpg
983,4,1005,0,0,1,Data/abraham_images/1005.jpg
984,3,1006,0,1,0,Data/abraham_images/1006.jpg
985,2,1007,1,0,0,Data/abraham_images/1007.jpg
986,4,1008,0,0,1,Data/abraham_images/1008.jpg
987,3,1009,0,1,0,Data/abraham_images/1009.jpg
988,4,1010,0,0,1,Data/abraham_images/1010.jpg
989,1,1011,1,0,0,Data/abraham_images/1011.jpg
990,3,1012,0,1,0,Data/abraham_images/1012.jpg
991,3,1013,0,1,0,Data/abraham_images/1013.jpg
992,3,1014,0,1,0,Data/abraham_images/1014.jpg
993,2,1015,1,0,0,Data/abraham_images/1015.jpg
994,4,1017,0,0,1,Data/abraham_images/1017.jpg
995,2,1018,1,0,0,Data/abraham_images/1018.jpg
996,4,1019,0,0,1,Data/abraham_images/1019.jpg
997,4,1020,0,0,1,Data/abraham_images/1020.jpg
998,1,1021,1,0,0,Data/abraham_images/1021.jpg
999,4,1022,0,0,1,Data/abraham_images/1022.jpg
1000,4,1023,0,0,1,Data/abraham_images/1023.jpg
1001,3,1024,0,1,0,Data/abraham_images/1024.jpg
1002,4,1025,0,0,1,Data/abraham_images/1025.jpg
1003,4,1026,0,0,1,Data/abraham_images/1026.jpg
1004,4,1027,0,0,1,Data/abraham_images/1027.jpg
