binaryttype,name_2,path,Lenticular,Elliptical,Spiral,Other
4,21431,../Data/Efigi_images/i_mages/21431.0.jpg,0,0,1,0
4,21437,../Data/Efigi_images/i_mages/21437.0.jpg,0,0,1,0
4,21443,../Data/Efigi_images/i_mages/21443.0.jpg,0,0,1,0
4,21475,../Data/Efigi_images/i_mages/21475.0.jpg,0,0,1,0
4,21491,../Data/Efigi_images/i_mages/21491.0.jpg,0,0,1,0
4,21495,../Data/Efigi_images/i_mages/21495.0.jpg,0,0,1,0
4,21513,../Data/Efigi_images/i_mages/21513.0.jpg,0,0,1,0
4,21515,../Data/Efigi_images/i_mages/21515.0.jpg,0,0,1,0
4,21517,../Data/Efigi_images/i_mages/21517.0.jpg,0,0,1,0
3,21542,../Data/Efigi_images/i_mages/21542.0.jpg,0,1,0,0
4,21555,../Data/Efigi_images/i_mages/21555.0.jpg,0,0,1,0
4,21558,../Data/Efigi_images/i_mages/21558.0.jpg,0,0,1,0
4,21578,../Data/Efigi_images/i_mages/21578.0.jpg,0,0,1,0
4,21580,../Data/Efigi_images/i_mages/21580.0.jpg,0,0,1,0
4,21581,../Data/Efigi_images/i_mages/21581.0.jpg,0,0,1,0
4,21585,../Data/Efigi_images/i_mages/21585.0.jpg,0,0,1,0
4,21600,../Data/Efigi_images/i_mages/21600.0.jpg,0,0,1,0
4,21618,../Data/Efigi_images/i_mages/21618.0.jpg,0,0,1,0
4,21657,../Data/Efigi_images/i_mages/21657.0.jpg,0,0,1,0
3,21659,../Data/Efigi_images/i_mages/21659.0.jpg,0,1,0,0
4,21665,../Data/Efigi_images/i_mages/21665.0.jpg,0,0,1,0
4,21676,../Data/Efigi_images/i_mages/21676.0.jpg,0,0,1,0
4,21680,../Data/Efigi_images/i_mages/21680.0.jpg,0,0,1,0
4,21688,../Data/Efigi_images/i_mages/21688.0.jpg,0,0,1,0
4,21733,../Data/Efigi_images/i_mages/21733.0.jpg,0,0,1,0
4,21755,../Data/Efigi_images/i_mages/21755.0.jpg,0,0,1,0
2,21767,../Data/Efigi_images/i_mages/21767.0.jpg,1,0,0,0
1,21774,../Data/Efigi_images/i_mages/21774.0.jpg,1,0,0,0
4,21776,../Data/Efigi_images/i_mages/21776.0.jpg,0,0,1,0
4,21782,../Data/Efigi_images/i_mages/21782.0.jpg,0,0,1,0
1,21786,../Data/Efigi_images/i_mages/21786.0.jpg,1,0,0,0
4,21789,../Data/Efigi_images/i_mages/21789.0.jpg,0,0,1,0
4,21802,../Data/Efigi_images/i_mages/21802.0.jpg,0,0,1,0
4,21819,../Data/Efigi_images/i_mages/21819.0.jpg,0,0,1,0
4,21847,../Data/Efigi_images/i_mages/21847.0.jpg,0,0,1,0
4,21849,../Data/Efigi_images/i_mages/21849.0.jpg,0,0,1,0
4,21857,../Data/Efigi_images/i_mages/21857.0.jpg,0,0,1,0
4,21891,../Data/Efigi_images/i_mages/21891.0.jpg,0,0,1,0
4,21909,../Data/Efigi_images/i_mages/21909.0.jpg,0,0,1,0
4,21918,../Data/Efigi_images/i_mages/21918.0.jpg,0,0,1,0
4,21919,../Data/Efigi_images/i_mages/21919.0.jpg,0,0,1,0
4,21927,../Data/Efigi_images/i_mages/21927.0.jpg,0,0,1,0
4,21940,../Data/Efigi_images/i_mages/21940.0.jpg,0,0,1,0
4,21976,../Data/Efigi_images/i_mages/21976.0.jpg,0,0,1,0
4,21978,../Data/Efigi_images/i_mages/21978.0.jpg,0,0,1,0
4,21983,../Data/Efigi_images/i_mages/21983.0.jpg,0,0,1,0
4,22008,../Data/Efigi_images/i_mages/22008.0.jpg,0,0,1,0
4,22032,../Data/Efigi_images/i_mages/22032.0.jpg,0,0,1,0
4,22042,../Data/Efigi_images/i_mages/22042.0.jpg,0,0,1,0
4,22052,../Data/Efigi_images/i_mages/22052.0.jpg,0,0,1,0
4,22063,../Data/Efigi_images/i_mages/22063.0.jpg,0,0,1,0
4,22093,../Data/Efigi_images/i_mages/22093.0.jpg,0,0,1,0
4,22096,../Data/Efigi_images/i_mages/22096.0.jpg,0,0,1,0
4,22110,../Data/Efigi_images/i_mages/22110.0.jpg,0,0,1,0
4,22134,../Data/Efigi_images/i_mages/22134.0.jpg,0,0,1,0
4,22143,../Data/Efigi_images/i_mages/22143.0.jpg,0,0,1,0
4,22144,../Data/Efigi_images/i_mages/22144.0.jpg,0,0,1,0
4,22151,../Data/Efigi_images/i_mages/22151.0.jpg,0,0,1,0
1,22162,../Data/Efigi_images/i_mages/22162.0.jpg,1,0,0,0
4,22176,../Data/Efigi_images/i_mages/22176.0.jpg,0,0,1,0
4,22188,../Data/Efigi_images/i_mages/22188.0.jpg,0,0,1,0
4,22205,../Data/Efigi_images/i_mages/22205.0.jpg,0,0,1,0
3,22260,../Data/Efigi_images/i_mages/22260.0.jpg,0,1,0,0
4,22266,../Data/Efigi_images/i_mages/22266.0.jpg,0,0,1,0
4,22279,../Data/Efigi_images/i_mages/22279.0.jpg,0,0,1,0
4,22297,../Data/Efigi_images/i_mages/22297.0.jpg,0,0,1,0
4,22305,../Data/Efigi_images/i_mages/22305.0.jpg,0,0,1,0
4,22314,../Data/Efigi_images/i_mages/22314.0.jpg,0,0,1,0
4,22317,../Data/Efigi_images/i_mages/22317.0.jpg,0,0,1,0
3,22321,../Data/Efigi_images/i_mages/22321.0.jpg,0,1,0,0
3,22322,../Data/Efigi_images/i_mages/22322.0.jpg,0,1,0,0
4,22340,../Data/Efigi_images/i_mages/22340.0.jpg,0,0,1,0
4,22343,../Data/Efigi_images/i_mages/22343.0.jpg,0,0,1,0
3,22350,../Data/Efigi_images/i_mages/22350.0.jpg,0,1,0,0
4,22378,../Data/Efigi_images/i_mages/22378.0.jpg,0,0,1,0
4,22381,../Data/Efigi_images/i_mages/22381.0.jpg,0,0,1,0
4,22389,../Data/Efigi_images/i_mages/22389.0.jpg,0,0,1,0
4,22391,../Data/Efigi_images/i_mages/22391.0.jpg,0,0,1,0
3,22397,../Data/Efigi_images/i_mages/22397.0.jpg,0,1,0,0
4,22403,../Data/Efigi_images/i_mages/22403.0.jpg,0,0,1,0
2,22404,../Data/Efigi_images/i_mages/22404.0.jpg,1,0,0,0
4,22408,../Data/Efigi_images/i_mages/22408.0.jpg,0,0,1,0
4,22417,../Data/Efigi_images/i_mages/22417.0.jpg,0,0,1,0
4,22418,../Data/Efigi_images/i_mages/22418.0.jpg,0,0,1,0
4,22443,../Data/Efigi_images/i_mages/22443.0.jpg,0,0,1,0
4,22445,../Data/Efigi_images/i_mages/22445.0.jpg,0,0,1,0
4,22446,../Data/Efigi_images/i_mages/22446.0.jpg,0,0,1,0
4,22453,../Data/Efigi_images/i_mages/22453.0.jpg,0,0,1,0
4,22468,../Data/Efigi_images/i_mages/22468.0.jpg,0,0,1,0
4,22495,../Data/Efigi_images/i_mages/22495.0.jpg,0,0,1,0
3,22501,../Data/Efigi_images/i_mages/22501.0.jpg,0,1,0,0
2,22510,../Data/Efigi_images/i_mages/22510.0.jpg,1,0,0,0
4,22525,../Data/Efigi_images/i_mages/22525.0.jpg,0,0,1,0
4,22542,../Data/Efigi_images/i_mages/22542.0.jpg,0,0,1,0
4,22554,../Data/Efigi_images/i_mages/22554.0.jpg,0,0,1,0
4,22565,../Data/Efigi_images/i_mages/22565.0.jpg,0,0,1,0
4,22581,../Data/Efigi_images/i_mages/22581.0.jpg,0,0,1,0
1,22585,../Data/Efigi_images/i_mages/22585.0.jpg,1,0,0,0
4,22596,../Data/Efigi_images/i_mages/22596.0.jpg,0,0,1,0
1,22609,../Data/Efigi_images/i_mages/22609.0.jpg,1,0,0,0
4,22618,../Data/Efigi_images/i_mages/22618.0.jpg,0,0,1,0
4,22644,../Data/Efigi_images/i_mages/22644.0.jpg,0,0,1,0
4,22677,../Data/Efigi_images/i_mages/22677.0.jpg,0,0,1,0
4,22678,../Data/Efigi_images/i_mages/22678.0.jpg,0,0,1,0
4,22681,../Data/Efigi_images/i_mages/22681.0.jpg,0,0,1,0
4,22693,../Data/Efigi_images/i_mages/22693.0.jpg,0,0,1,0
4,22698,../Data/Efigi_images/i_mages/22698.0.jpg,0,0,1,0
1,22707,../Data/Efigi_images/i_mages/22707.0.jpg,1,0,0,0
4,22710,../Data/Efigi_images/i_mages/22710.0.jpg,0,0,1,0
4,22724,../Data/Efigi_images/i_mages/22724.0.jpg,0,0,1,0
4,22749,../Data/Efigi_images/i_mages/22749.0.jpg,0,0,1,0
4,22752,../Data/Efigi_images/i_mages/22752.0.jpg,0,0,1,0
1,22755,../Data/Efigi_images/i_mages/22755.0.jpg,1,0,0,0
4,22762,../Data/Efigi_images/i_mages/22762.0.jpg,0,0,1,0
4,22766,../Data/Efigi_images/i_mages/22766.0.jpg,0,0,1,0
1,22767,../Data/Efigi_images/i_mages/22767.0.jpg,1,0,0,0
4,22772,../Data/Efigi_images/i_mages/22772.0.jpg,0,0,1,0
3,22800,../Data/Efigi_images/i_mages/22800.0.jpg,0,1,0,0
4,22802,../Data/Efigi_images/i_mages/22802.0.jpg,0,0,1,0
4,22803,../Data/Efigi_images/i_mages/22803.0.jpg,0,0,1,0
4,22805,../Data/Efigi_images/i_mages/22805.0.jpg,0,0,1,0
4,22827,../Data/Efigi_images/i_mages/22827.0.jpg,0,0,1,0
4,22830,../Data/Efigi_images/i_mages/22830.0.jpg,0,0,1,0
3,22838,../Data/Efigi_images/i_mages/22838.0.jpg,0,1,0,0
4,22860,../Data/Efigi_images/i_mages/22860.0.jpg,0,0,1,0
1,22866,../Data/Efigi_images/i_mages/22866.0.jpg,1,0,0,0
4,22867,../Data/Efigi_images/i_mages/22867.0.jpg,0,0,1,0
4,22873,../Data/Efigi_images/i_mages/22873.0.jpg,0,0,1,0
1,22881,../Data/Efigi_images/i_mages/22881.0.jpg,1,0,0,0
4,22883,../Data/Efigi_images/i_mages/22883.0.jpg,0,0,1,0
4,22890,../Data/Efigi_images/i_mages/22890.0.jpg,0,0,1,0
4,22896,../Data/Efigi_images/i_mages/22896.0.jpg,0,0,1,0
4,22915,../Data/Efigi_images/i_mages/22915.0.jpg,0,0,1,0
4,22921,../Data/Efigi_images/i_mages/22921.0.jpg,0,0,1,0
4,22922,../Data/Efigi_images/i_mages/22922.0.jpg,0,0,1,0
4,22941,../Data/Efigi_images/i_mages/22941.0.jpg,0,0,1,0
3,22950,../Data/Efigi_images/i_mages/22950.0.jpg,0,1,0,0
4,22955,../Data/Efigi_images/i_mages/22955.0.jpg,0,0,1,0
4,22957,../Data/Efigi_images/i_mages/22957.0.jpg,0,0,1,0
4,22958,../Data/Efigi_images/i_mages/22958.0.jpg,0,0,1,0
4,22962,../Data/Efigi_images/i_mages/22962.0.jpg,0,0,1,0
4,23017,../Data/Efigi_images/i_mages/23017.0.jpg,0,0,1,0
1,23024,../Data/Efigi_images/i_mages/23024.0.jpg,1,0,0,0
4,23028,../Data/Efigi_images/i_mages/23028.0.jpg,0,0,1,0
4,23040,../Data/Efigi_images/i_mages/23040.0.jpg,0,0,1,0
4,23047,../Data/Efigi_images/i_mages/23047.0.jpg,0,0,1,0
4,23057,../Data/Efigi_images/i_mages/23057.0.jpg,0,0,1,0
4,23064,../Data/Efigi_images/i_mages/23064.0.jpg,0,0,1,0
4,23069,../Data/Efigi_images/i_mages/23069.0.jpg,0,0,1,0
4,23071,../Data/Efigi_images/i_mages/23071.0.jpg,0,0,1,0
4,23086,../Data/Efigi_images/i_mages/23086.0.jpg,0,0,1,0
4,23093,../Data/Efigi_images/i_mages/23093.0.jpg,0,0,1,0
4,23103,../Data/Efigi_images/i_mages/23103.0.jpg,0,0,1,0
4,23110,../Data/Efigi_images/i_mages/23110.0.jpg,0,0,1,0
2,23111,../Data/Efigi_images/i_mages/23111.0.jpg,1,0,0,0
4,23117,../Data/Efigi_images/i_mages/23117.0.jpg,0,0,1,0
4,23147,../Data/Efigi_images/i_mages/23147.0.jpg,0,0,1,0
4,23152,../Data/Efigi_images/i_mages/23152.0.jpg,0,0,1,0
1,23160,../Data/Efigi_images/i_mages/23160.0.jpg,1,0,0,0
4,23169,../Data/Efigi_images/i_mages/23169.0.jpg,0,0,1,0
4,23170,../Data/Efigi_images/i_mages/23170.0.jpg,0,0,1,0
4,23173,../Data/Efigi_images/i_mages/23173.0.jpg,0,0,1,0
1,23193,../Data/Efigi_images/i_mages/23193.0.jpg,1,0,0,0
4,23225,../Data/Efigi_images/i_mages/23225.0.jpg,0,0,1,0
4,23232,../Data/Efigi_images/i_mages/23232.0.jpg,0,0,1,0
4,23245,../Data/Efigi_images/i_mages/23245.0.jpg,0,0,1,0
2,23256,../Data/Efigi_images/i_mages/23256.0.jpg,1,0,0,0
4,23259,../Data/Efigi_images/i_mages/23259.0.jpg,0,0,1,0
4,23266,../Data/Efigi_images/i_mages/23266.0.jpg,0,0,1,0
4,23271,../Data/Efigi_images/i_mages/23271.0.jpg,0,0,1,0
4,23279,../Data/Efigi_images/i_mages/23279.0.jpg,0,0,1,0
4,23289,../Data/Efigi_images/i_mages/23289.0.jpg,0,0,1,0
1,23313,../Data/Efigi_images/i_mages/23313.0.jpg,1,0,0,0
4,23319,../Data/Efigi_images/i_mages/23319.0.jpg,0,0,1,0
1,23329,../Data/Efigi_images/i_mages/23329.0.jpg,1,0,0,0
4,23337,../Data/Efigi_images/i_mages/23337.0.jpg,0,0,1,0
4,23340,../Data/Efigi_images/i_mages/23340.0.jpg,0,0,1,0
4,23362,../Data/Efigi_images/i_mages/23362.0.jpg,0,0,1,0
1,23367,../Data/Efigi_images/i_mages/23367.0.jpg,1,0,0,0
1,23383,../Data/Efigi_images/i_mages/23383.0.jpg,1,0,0,0
4,23385,../Data/Efigi_images/i_mages/23385.0.jpg,0,0,1,0
4,23391,../Data/Efigi_images/i_mages/23391.0.jpg,0,0,1,0
4,23395,../Data/Efigi_images/i_mages/23395.0.jpg,0,0,1,0
1,23404,../Data/Efigi_images/i_mages/23404.0.jpg,1,0,0,0
1,23407,../Data/Efigi_images/i_mages/23407.0.jpg,1,0,0,0
4,23409,../Data/Efigi_images/i_mages/23409.0.jpg,0,0,1,0
4,23412,../Data/Efigi_images/i_mages/23412.0.jpg,0,0,1,0
1,23422,../Data/Efigi_images/i_mages/23422.0.jpg,1,0,0,0
4,23441,../Data/Efigi_images/i_mages/23441.0.jpg,0,0,1,0
4,23443,../Data/Efigi_images/i_mages/23443.0.jpg,0,0,1,0
4,23447,../Data/Efigi_images/i_mages/23447.0.jpg,0,0,1,0
4,23465,../Data/Efigi_images/i_mages/23465.0.jpg,0,0,1,0
4,23474,../Data/Efigi_images/i_mages/23474.0.jpg,0,0,1,0
4,23480,../Data/Efigi_images/i_mages/23480.0.jpg,0,0,1,0
4,23483,../Data/Efigi_images/i_mages/23483.0.jpg,0,0,1,0
4,23485,../Data/Efigi_images/i_mages/23485.0.jpg,0,0,1,0
4,23495,../Data/Efigi_images/i_mages/23495.0.jpg,0,0,1,0
1,23498,../Data/Efigi_images/i_mages/23498.0.jpg,1,0,0,0
2,23499,../Data/Efigi_images/i_mages/23499.0.jpg,1,0,0,0
4,23501,../Data/Efigi_images/i_mages/23501.0.jpg,0,0,1,0
4,23504,../Data/Efigi_images/i_mages/23504.0.jpg,0,0,1,0
4,23512,../Data/Efigi_images/i_mages/23512.0.jpg,0,0,1,0
4,23513,../Data/Efigi_images/i_mages/23513.0.jpg,0,0,1,0
4,23519,../Data/Efigi_images/i_mages/23519.0.jpg,0,0,1,0
4,23522,../Data/Efigi_images/i_mages/23522.0.jpg,0,0,1,0
4,23542,../Data/Efigi_images/i_mages/23542.0.jpg,0,0,1,0
4,23546,../Data/Efigi_images/i_mages/23546.0.jpg,0,0,1,0
1,23552,../Data/Efigi_images/i_mages/23552.0.jpg,1,0,0,0
4,23567,../Data/Efigi_images/i_mages/23567.0.jpg,0,0,1,0
4,23598,../Data/Efigi_images/i_mages/23598.0.jpg,0,0,1,0
4,23609,../Data/Efigi_images/i_mages/23609.0.jpg,0,0,1,0
4,23616,../Data/Efigi_images/i_mages/23616.0.jpg,0,0,1,0
4,23630,../Data/Efigi_images/i_mages/23630.0.jpg,0,0,1,0
4,23643,../Data/Efigi_images/i_mages/23643.0.jpg,0,0,1,0
4,23650,../Data/Efigi_images/i_mages/23650.0.jpg,0,0,1,0
4,23661,../Data/Efigi_images/i_mages/23661.0.jpg,0,0,1,0
4,23662,../Data/Efigi_images/i_mages/23662.0.jpg,0,0,1,0
1,23673,../Data/Efigi_images/i_mages/23673.0.jpg,1,0,0,0
4,23684,../Data/Efigi_images/i_mages/23684.0.jpg,0,0,1,0
4,23685,../Data/Efigi_images/i_mages/23685.0.jpg,0,0,1,0
2,23688,../Data/Efigi_images/i_mages/23688.0.jpg,1,0,0,0
4,23691,../Data/Efigi_images/i_mages/23691.0.jpg,0,0,1,0
4,23695,../Data/Efigi_images/i_mages/23695.0.jpg,0,0,1,0
2,23700,../Data/Efigi_images/i_mages/23700.0.jpg,1,0,0,0
3,23701,../Data/Efigi_images/i_mages/23701.0.jpg,0,1,0,0
4,23705,../Data/Efigi_images/i_mages/23705.0.jpg,0,0,1,0
4,23711,../Data/Efigi_images/i_mages/23711.0.jpg,0,0,1,0
4,23717,../Data/Efigi_images/i_mages/23717.0.jpg,0,0,1,0
4,23725,../Data/Efigi_images/i_mages/23725.0.jpg,0,0,1,0
4,23741,../Data/Efigi_images/i_mages/23741.0.jpg,0,0,1,0
4,23769,../Data/Efigi_images/i_mages/23769.0.jpg,0,0,1,0
4,23788,../Data/Efigi_images/i_mages/23788.0.jpg,0,0,1,0
4,23812,../Data/Efigi_images/i_mages/23812.0.jpg,0,0,1,0
4,23816,../Data/Efigi_images/i_mages/23816.0.jpg,0,0,1,0
3,23834,../Data/Efigi_images/i_mages/23834.0.jpg,0,1,0,0
4,23843,../Data/Efigi_images/i_mages/23843.0.jpg,0,0,1,0
4,23845,../Data/Efigi_images/i_mages/23845.0.jpg,0,0,1,0
4,23855,../Data/Efigi_images/i_mages/23855.0.jpg,0,0,1,0
4,23860,../Data/Efigi_images/i_mages/23860.0.jpg,0,0,1,0
4,23878,../Data/Efigi_images/i_mages/23878.0.jpg,0,0,1,0
4,23880,../Data/Efigi_images/i_mages/23880.0.jpg,0,0,1,0
4,23885,../Data/Efigi_images/i_mages/23885.0.jpg,0,0,1,0
4,23910,../Data/Efigi_images/i_mages/23910.0.jpg,0,0,1,0
4,23913,../Data/Efigi_images/i_mages/23913.0.jpg,0,0,1,0
1,23917,../Data/Efigi_images/i_mages/23917.0.jpg,1,0,0,0
4,23918,../Data/Efigi_images/i_mages/23918.0.jpg,0,0,1,0
4,23936,../Data/Efigi_images/i_mages/23936.0.jpg,0,0,1,0
4,23941,../Data/Efigi_images/i_mages/23941.0.jpg,0,0,1,0
4,23973,../Data/Efigi_images/i_mages/23973.0.jpg,0,0,1,0
4,23978,../Data/Efigi_images/i_mages/23978.0.jpg,0,0,1,0
4,23993,../Data/Efigi_images/i_mages/23993.0.jpg,0,0,1,0
4,23996,../Data/Efigi_images/i_mages/23996.0.jpg,0,0,1,0
4,23998,../Data/Efigi_images/i_mages/23998.0.jpg,0,0,1,0
1,24002,../Data/Efigi_images/i_mages/24002.0.jpg,1,0,0,0
4,24082,../Data/Efigi_images/i_mages/24082.0.jpg,0,0,1,0
4,24104,../Data/Efigi_images/i_mages/24104.0.jpg,0,0,1,0
4,24108,../Data/Efigi_images/i_mages/24108.0.jpg,0,0,1,0
4,24111,../Data/Efigi_images/i_mages/24111.0.jpg,0,0,1,0
4,24152,../Data/Efigi_images/i_mages/24152.0.jpg,0,0,1,0
4,24156,../Data/Efigi_images/i_mages/24156.0.jpg,0,0,1,0
2,24166,../Data/Efigi_images/i_mages/24166.0.jpg,1,0,0,0
2,24230,../Data/Efigi_images/i_mages/24230.0.jpg,1,0,0,0
4,24235,../Data/Efigi_images/i_mages/24235.0.jpg,0,0,1,0
4,24242,../Data/Efigi_images/i_mages/24242.0.jpg,0,0,1,0
4,24244,../Data/Efigi_images/i_mages/24244.0.jpg,0,0,1,0
4,24299,../Data/Efigi_images/i_mages/24299.0.jpg,0,0,1,0
4,24309,../Data/Efigi_images/i_mages/24309.0.jpg,0,0,1,0
4,24348,../Data/Efigi_images/i_mages/24348.0.jpg,0,0,1,0
4,24351,../Data/Efigi_images/i_mages/24351.0.jpg,0,0,1,0
4,24372,../Data/Efigi_images/i_mages/24372.0.jpg,0,0,1,0
4,24374,../Data/Efigi_images/i_mages/24374.0.jpg,0,0,1,0
4,24399,../Data/Efigi_images/i_mages/24399.0.jpg,0,0,1,0
4,24423,../Data/Efigi_images/i_mages/24423.0.jpg,0,0,1,0
4,24428,../Data/Efigi_images/i_mages/24428.0.jpg,0,0,1,0
4,24438,../Data/Efigi_images/i_mages/24438.0.jpg,0,0,1,0
4,24442,../Data/Efigi_images/i_mages/24442.0.jpg,0,0,1,0
4,24453,../Data/Efigi_images/i_mages/24453.0.jpg,0,0,1,0
4,24470,../Data/Efigi_images/i_mages/24470.0.jpg,0,0,1,0
4,24475,../Data/Efigi_images/i_mages/24475.0.jpg,0,0,1,0
4,24493,../Data/Efigi_images/i_mages/24493.0.jpg,0,0,1,0
4,24506,../Data/Efigi_images/i_mages/24506.0.jpg,0,0,1,0
4,24509,../Data/Efigi_images/i_mages/24509.0.jpg,0,0,1,0
4,24517,../Data/Efigi_images/i_mages/24517.0.jpg,0,0,1,0
1,24528,../Data/Efigi_images/i_mages/24528.0.jpg,1,0,0,0
4,24530,../Data/Efigi_images/i_mages/24530.0.jpg,0,0,1,0
4,24531,../Data/Efigi_images/i_mages/24531.0.jpg,0,0,1,0
4,24532,../Data/Efigi_images/i_mages/24532.0.jpg,0,0,1,0
4,24545,../Data/Efigi_images/i_mages/24545.0.jpg,0,0,1,0
4,24548,../Data/Efigi_images/i_mages/24548.0.jpg,0,0,1,0
4,24572,../Data/Efigi_images/i_mages/24572.0.jpg,0,0,1,0
4,24573,../Data/Efigi_images/i_mages/24573.0.jpg,0,0,1,0
4,24575,../Data/Efigi_images/i_mages/24575.0.jpg,0,0,1,0
4,24594,../Data/Efigi_images/i_mages/24594.0.jpg,0,0,1,0
4,24595,../Data/Efigi_images/i_mages/24595.0.jpg,0,0,1,0
4,24621,../Data/Efigi_images/i_mages/24621.0.jpg,0,0,1,0
4,24640,../Data/Efigi_images/i_mages/24640.0.jpg,0,0,1,0
4,24641,../Data/Efigi_images/i_mages/24641.0.jpg,0,0,1,0
4,24654,../Data/Efigi_images/i_mages/24654.0.jpg,0,0,1,0
4,24665,../Data/Efigi_images/i_mages/24665.0.jpg,0,0,1,0
3,24669,../Data/Efigi_images/i_mages/24669.0.jpg,0,1,0,0
4,24674,../Data/Efigi_images/i_mages/24674.0.jpg,0,0,1,0
4,24678,../Data/Efigi_images/i_mages/24678.0.jpg,0,0,1,0
1,24688,../Data/Efigi_images/i_mages/24688.0.jpg,1,0,0,0
1,24707,../Data/Efigi_images/i_mages/24707.0.jpg,1,0,0,0
2,24710,../Data/Efigi_images/i_mages/24710.0.jpg,1,0,0,0
3,24728,../Data/Efigi_images/i_mages/24728.0.jpg,0,1,0,0
4,24743,../Data/Efigi_images/i_mages/24743.0.jpg,0,0,1,0
4,24762,../Data/Efigi_images/i_mages/24762.0.jpg,0,0,1,0
4,24771,../Data/Efigi_images/i_mages/24771.0.jpg,0,0,1,0
4,24784,../Data/Efigi_images/i_mages/24784.0.jpg,0,0,1,0
4,24791,../Data/Efigi_images/i_mages/24791.0.jpg,0,0,1,0
4,24796,../Data/Efigi_images/i_mages/24796.0.jpg,0,0,1,0
4,24830,../Data/Efigi_images/i_mages/24830.0.jpg,0,0,1,0
4,24833,../Data/Efigi_images/i_mages/24833.0.jpg,0,0,1,0
4,24839,../Data/Efigi_images/i_mages/24839.0.jpg,0,0,1,0
4,24865,../Data/Efigi_images/i_mages/24865.0.jpg,0,0,1,0
1,24881,../Data/Efigi_images/i_mages/24881.0.jpg,1,0,0,0
1,24884,../Data/Efigi_images/i_mages/24884.0.jpg,1,0,0,0
4,24887,../Data/Efigi_images/i_mages/24887.0.jpg,0,0,1,0
4,24908,../Data/Efigi_images/i_mages/24908.0.jpg,0,0,1,0
1,24909,../Data/Efigi_images/i_mages/24909.0.jpg,1,0,0,0
4,24930,../Data/Efigi_images/i_mages/24930.0.jpg,0,0,1,0
4,24944,../Data/Efigi_images/i_mages/24944.0.jpg,0,0,1,0
4,24948,../Data/Efigi_images/i_mages/24948.0.jpg,0,0,1,0
4,24960,../Data/Efigi_images/i_mages/24960.0.jpg,0,0,1,0
2,24961,../Data/Efigi_images/i_mages/24961.0.jpg,1,0,0,0
4,24963,../Data/Efigi_images/i_mages/24963.0.jpg,0,0,1,0
4,24964,../Data/Efigi_images/i_mages/24964.0.jpg,0,0,1,0
4,24981,../Data/Efigi_images/i_mages/24981.0.jpg,0,0,1,0
4,24996,../Data/Efigi_images/i_mages/24996.0.jpg,0,0,1,0
4,25001,../Data/Efigi_images/i_mages/25001.0.jpg,0,0,1,0
1,25009,../Data/Efigi_images/i_mages/25009.0.jpg,1,0,0,0
4,25012,../Data/Efigi_images/i_mages/25012.0.jpg,0,0,1,0
4,25020,../Data/Efigi_images/i_mages/25020.0.jpg,0,0,1,0
2,25065,../Data/Efigi_images/i_mages/25065.0.jpg,1,0,0,0
4,25081,../Data/Efigi_images/i_mages/25081.0.jpg,0,0,1,0
4,25086,../Data/Efigi_images/i_mages/25086.0.jpg,0,0,1,0
4,25128,../Data/Efigi_images/i_mages/25128.0.jpg,0,0,1,0
4,25134,../Data/Efigi_images/i_mages/25134.0.jpg,0,0,1,0
1,25142,../Data/Efigi_images/i_mages/25142.0.jpg,1,0,0,0
1,25143,../Data/Efigi_images/i_mages/25143.0.jpg,1,0,0,0
3,25144,../Data/Efigi_images/i_mages/25144.0.jpg,0,1,0,0
4,25147,../Data/Efigi_images/i_mages/25147.0.jpg,0,0,1,0
4,25154,../Data/Efigi_images/i_mages/25154.0.jpg,0,0,1,0
4,25161,../Data/Efigi_images/i_mages/25161.0.jpg,0,0,1,0
2,25172,../Data/Efigi_images/i_mages/25172.0.jpg,1,0,0,0
4,25185,../Data/Efigi_images/i_mages/25185.0.jpg,0,0,1,0
2,25194,../Data/Efigi_images/i_mages/25194.0.jpg,1,0,0,0
4,25210,../Data/Efigi_images/i_mages/25210.0.jpg,0,0,1,0
4,25224,../Data/Efigi_images/i_mages/25224.0.jpg,0,0,1,0
4,25225,../Data/Efigi_images/i_mages/25225.0.jpg,0,0,1,0
1,25226,../Data/Efigi_images/i_mages/25226.0.jpg,1,0,0,0
4,25232,../Data/Efigi_images/i_mages/25232.0.jpg,0,0,1,0
4,25235,../Data/Efigi_images/i_mages/25235.0.jpg,0,0,1,0
4,25237,../Data/Efigi_images/i_mages/25237.0.jpg,0,0,1,0
4,25248,../Data/Efigi_images/i_mages/25248.0.jpg,0,0,1,0
4,25258,../Data/Efigi_images/i_mages/25258.0.jpg,0,0,1,0
3,25280,../Data/Efigi_images/i_mages/25280.0.jpg,0,1,0,0
4,25281,../Data/Efigi_images/i_mages/25281.0.jpg,0,0,1,0
4,25282,../Data/Efigi_images/i_mages/25282.0.jpg,0,0,1,0
4,25283,../Data/Efigi_images/i_mages/25283.0.jpg,0,0,1,0
4,25284,../Data/Efigi_images/i_mages/25284.0.jpg,0,0,1,0
4,25290,../Data/Efigi_images/i_mages/25290.0.jpg,0,0,1,0
4,25292,../Data/Efigi_images/i_mages/25292.0.jpg,0,0,1,0
4,25305,../Data/Efigi_images/i_mages/25305.0.jpg,0,0,1,0
4,25308,../Data/Efigi_images/i_mages/25308.0.jpg,0,0,1,0
4,25318,../Data/Efigi_images/i_mages/25318.0.jpg,0,0,1,0
